branchname,ZIP_CODE,BORROWER_COUNT,RENEWED_LM,ADDED_LM,DELETED_LM
"Horton Public Library",67530,2,,,
"Horton Public Library",67547,1,,,
"Horton Public Library",67550,1,,,
"Horton Public Library",67554,3,,,
"Horton Public Library",67572,1,,,
"Horton Public Library",67576,1,,,
"Horton Public Library",67579,1,,,
"Horton Public Library",67601,1,,,
"Horton Public Library",67645,1,,,
"Horton Public Library",67648,1,,,
"Horton Public Library",67654,3,,,
"Horton Public Library",67663,2,,,
"Horton Public Library",67665,1,,,
"Horton Public Library",67672,1,,,
"Horton Public Library",67701,3,,,
"Horton Public Library",67735,2,,,
"Horton Public Library",67736,1,,,
"Horton Public Library",67748,2,,,
"Horton Public Library",67756,1,,,
"Horton Public Library",67801,1,,,
"Horton Public Library",67835,1,,,
"Horton Public Library",67839,1,,,
"Horton Public Library",67846,2,,,
"Horton Public Library",67855,1,,,
"Horton Public Library",67879,1,,,
"Horton Public Library",67950,1,,,
"Horton Public Library",68376,1,,,
"Lansing Community Library",-,4,,,
"Lansing Community Library",0,6,,,
"Lansing Community Library",64079,3,,,
"Lansing Community Library",64118,5,,,
"Lansing Community Library",64133,1,,,
"Lansing Community Library",64151,1,,,
"Lansing Community Library",66002,2,,,
"Lansing Community Library",66007,11,,,1
"Lansing Community Library",66012,2,,,
"Lansing Community Library",66020,9,,,
"Lansing Community Library",66027,49,,1,
"Lansing Community Library",66040,1,,,
"Lansing Community Library",66042,3,,,
"Lansing Community Library",66043,2189,75,40,14
"Lansing Community Library",66044,11,,,
"Lansing Community Library",66046,1,,,
"Lansing Community Library",66048,728,17,14,3
"Lansing Community Library",66049,7,,,
"Lansing Community Library",66054,5,,,
"Lansing Community Library",66061,2,,,
"Lansing Community Library",66066,1,,,
"Lansing Community Library",66086,7,,,
"Lansing Community Library",66102,1,,,
"Lansing Community Library",66103,1,,,
"Lansing Community Library",66109,71,1,1,1
"Lansing Community Library",66111,3,,,
"Lansing Community Library",66202,1,,,
"Lansing Community Library",66205,1,,,
"Lansing Community Library",66208,2,,,
"Lansing Community Library",66210,1,,,
"Lansing Community Library",66212,2,,,
"Lansing Community Library",66213,1,,,
"Lansing Community Library",66215,1,,,
"Lansing Community Library",66220,3,,,
"Lansing Community Library",66223,1,,,
"Lansing Community Library",66226,3,,,
"Lansing Community Library",66227,1,,,
"Lansing Community Library",66542,0,,,1
"Lansing Community Library",66547,1,,,
"Lansing Community Library",66604,1,,,
"Lansing Community Library",66856,1,,,
"Lansing Community Library",67042,1,,,
"Leavenworth Public Library",-,20,,,
"Leavenworth Public Library",0,49,,1,
"Leavenworth Public Library",64079,19,1,,
"Leavenworth Public Library",64098,13,,,
"Leavenworth Public Library",64118,2,,,
"Leavenworth Public Library",64133,1,,,
"Leavenworth Public Library",64138,1,,,
"Leavenworth Public Library",64151,6,,,
"Leavenworth Public Library",64152,7,,1,
"Leavenworth Public Library",64501,3,,,
"Leavenworth Public Library",64503,2,,,
"Leavenworth Public Library",64504,1,,,
"Leavenworth Public Library",64505,1,,,
"Leavenworth Public Library",64506,2,,,
"Leavenworth Public Library",66002,64,1,,1
"Leavenworth Public Library",66007,38,2,2,2
"Leavenworth Public Library",66012,23,,,
"Leavenworth Public Library",66016,2,,,
"Leavenworth Public Library",66018,1,,,
"Leavenworth Public Library",66020,276,8,1,5
"Leavenworth Public Library",66023,1,,,
"Leavenworth Public Library",66025,3,,,
"Leavenworth Public Library",66026,2,,,
"Leavenworth Public Library",66027,1374,13,63,12
"Leavenworth Public Library",66030,5,1,,
"Leavenworth Public Library",66032,1,,,
"Leavenworth Public Library",66035,1,,,
"Leavenworth Public Library",66040,3,,,
"Leavenworth Public Library",66041,1,,,
"Leavenworth Public Library",66043,928,22,19,7
"Leavenworth Public Library",66044,24,,,
"Leavenworth Public Library",66046,3,,,
"Leavenworth Public Library",66047,8,,,
"Leavenworth Public Library",66048,11374,238,162,109
"Leavenworth Public Library",66049,9,1,,1
"Leavenworth Public Library",66052,7,,,
"Leavenworth Public Library",66053,1,,,
"Leavenworth Public Library",66054,27,,4,2
"Leavenworth Public Library",66056,1,,,
"Leavenworth Public Library",66058,1,,,
"Leavenworth Public Library",66060,2,,,
"Leavenworth Public Library",66061,13,,,
"Leavenworth Public Library",66062,6,,,
"Leavenworth Public Library",66066,5,1,,
"Leavenworth Public Library",66067,3,,,
"Leavenworth Public Library",66070,2,,,
"Leavenworth Public Library",66071,1,,,
"Leavenworth Public Library",66072,1,,,
"Leavenworth Public Library",66073,3,,,
"Leavenworth Public Library",66075,1,,,
"Leavenworth Public Library",66083,1,,,
"Leavenworth Public Library",66086,46,3,1,1
"Leavenworth Public Library",66087,2,,,
"Leavenworth Public Library",66088,9,,,
"Leavenworth Public Library",66090,1,,,
"Leavenworth Public Library",66095,2,,,
"Leavenworth Public Library",66097,19,,,
"Leavenworth Public Library",66101,6,,,
"Leavenworth Public Library",66102,7,,,
"Leavenworth Public Library",66103,5,,,
"Leavenworth Public Library",66104,19,,,
"Leavenworth Public Library",66105,3,,,
"Leavenworth Public Library",66106,3,,,
"Leavenworth Public Library",66109,88,4,,2
"Leavenworth Public Library",66111,8,,,
"Leavenworth Public Library",66112,6,,,
"Leavenworth Public Library",66113,3,,,
"Leavenworth Public Library",66202,4,,,
"Leavenworth Public Library",66203,9,2,,
"Leavenworth Public Library",66204,1,,,
"Leavenworth Public Library",66205,1,,,
"Leavenworth Public Library",66208,6,,,
"Leavenworth Public Library",66210,1,1,,
"Leavenworth Public Library",66212,16,,,
"Leavenworth Public Library",66213,1,,,
"Leavenworth Public Library",66214,3,,,
"Leavenworth Public Library",66215,4,,,
"Leavenworth Public Library",66216,3,,,
"Leavenworth Public Library",66218,1,,,
"Leavenworth Public Library",66219,1,,,
"Leavenworth Public Library",66223,1,,,
"Leavenworth Public Library",66226,6,,,
"Leavenworth Public Library",66227,1,,,
"Leavenworth Public Library",66401,1,,,
"Leavenworth Public Library",66407,1,,,
"Leavenworth Public Library",66411,1,,,
"Leavenworth Public Library",66423,1,,,
"Leavenworth Public Library",66424,1,,,
"Leavenworth Public Library",66427,1,,,
"Leavenworth Public Library",66434,1,,,
"Leavenworth Public Library",66436,3,,,
"Leavenworth Public Library",66439,1,,,
"Leavenworth Public Library",66440,2,,,
"Leavenworth Public Library",66441,2,,,
"Leavenworth Public Library",66451,1,,,
"Leavenworth Public Library",66502,5,,,
"Leavenworth Public Library",66503,0,,,1
"Leavenworth Public Library",66508,2,,,
"Leavenworth Public Library",66512,1,,,
"Leavenworth Public Library",66521,1,,,
"Leavenworth Public Library",66524,1,,,
"Leavenworth Public Library",66531,1,,,
"Leavenworth Public Library",66532,2,,,
"Leavenworth Public Library",66535,1,,,
"Leavenworth Public Library",66536,1,,,
"Leavenworth Public Library",66539,1,,,
"Leavenworth Public Library",66549,1,,,
"Leavenworth Public Library",66604,5,,,
"Leavenworth Public Library",66606,2,,,
"Leavenworth Public Library",66607,1,,,
"Leavenworth Public Library",66608,1,,,
"Leavenworth Public Library",66612,1,,,
"Leavenworth Public Library",66614,1,,,
"Leavenworth Public Library",66615,1,,,
"Leavenworth Public Library",66617,4,,,
"Leavenworth Public Library",66618,1,,,
"Leavenworth Public Library",66701,2,,,
"Leavenworth Public Library",66713,1,,,
"Leavenworth Public Library",66720,2,,,
"Leavenworth Public Library",66725,1,,,
"Leavenworth Public Library",66733,1,,,
"Leavenworth Public Library",66736,1,,,
"Leavenworth Public Library",66743,1,,,
"Leavenworth Public Library",66748,2,,,
"Leavenworth Public Library",66749,3,,,
"Leavenworth Public Library",66762,3,,,
"Leavenworth Public Library",66801,3,,,
"Leavenworth Public Library",66833,1,,,
"Leavenworth Public Library",66839,3,,,
"Leavenworth Public Library",66846,2,,,
"Leavenworth Public Library",66854,1,,,
"Leavenworth Public Library",66856,1,,,
"Leavenworth Public Library",66860,1,,,
"Leavenworth Public Library",66861,1,,,
"Leavenworth Public Library",66901,1,,,
"Leavenworth Public Library",66935,1,,,
"Leavenworth Public Library",66945,1,,,
"Leavenworth Public Library",66949,1,,,
"Leavenworth Public Library",66967,1,,,
"Leavenworth Public Library",67002,2,,,
"Leavenworth Public Library",67003,1,,,
"Leavenworth Public Library",67010,1,,,
"Leavenworth Public Library",67026,1,,,
"Leavenworth Public Library",67037,1,,,
"Leavenworth Public Library",67042,4,,,
"Leavenworth Public Library",67045,1,,,
"Leavenworth Public Library",67052,2,,,
"Leavenworth Public Library",67056,1,,,
"Leavenworth Public Library",67058,1,,,
"Leavenworth Public Library",67060,1,,,
"Leavenworth Public Library",67062,1,,,
"Leavenworth Public Library",67063,2,,,
"Leavenworth Public Library",67068,1,,,
"Leavenworth Public Library",67104,2,,,
"Leavenworth Public Library",67107,1,,,
"Leavenworth Public Library",67110,1,,,
"Leavenworth Public Library",67114,1,,,
"Leavenworth Public Library",67119,2,,,
"Leavenworth Public Library",67124,3,,,
"Leavenworth Public Library",67135,1,,,
"Leavenworth Public Library",67144,2,,1,
"Leavenworth Public Library",67147,1,,,
"Leavenworth Public Library",67154,2,,,
"Leavenworth Public Library",67156,2,,,
"Leavenworth Public Library",67219,1,,,
"Leavenworth Public Library",67301,3,,,
"Leavenworth Public Library",67333,1,,,
"Leavenworth Public Library",67335,1,,,
"Leavenworth Public Library",67337,2,,,
"Leavenworth Public Library",67357,2,,,
"Leavenworth Public Library",67361,1,,,
"Leavenworth Public Library",67401,5,,,
"Leavenworth Public Library",67410,1,,,
"Leavenworth Public Library",67420,1,,,
"Leavenworth Public Library",67431,1,,,
"Leavenworth Public Library",67432,1,,,
"Leavenworth Public Library",67437,1,,,
"Leavenworth Public Library",67439,3,,,
"Leavenworth Public Library",67456,2,,,
"Leavenworth Public Library",67460,2,,,
"Leavenworth Public Library",67467,1,,,
"Leavenworth Public Library",67481,1,,,
"Leavenworth Public Library",67490,1,,,
"Leavenworth Public Library",67501,3,,,
"Leavenworth Public Library",67504,1,,,
"Leavenworth Public Library",67522,1,,,
"Leavenworth Public Library",67525,1,,,
"Leavenworth Public Library",67530,3,,,
"Leavenworth Public Library",67544,1,,,
"Leavenworth Public Library",67547,1,,,
"Leavenworth Public Library",67550,3,,,
"Leavenworth Public Library",67554,3,,,
"Leavenworth Public Library",67558,1,,,
"Leavenworth Public Library",67576,2,,,
"Leavenworth Public Library",67579,2,,,
"Leavenworth Public Library",67601,1,,,
"Leavenworth Public Library",67622,1,,,
"Leavenworth Public Library",67648,1,,,
"Leavenworth Public Library",67654,4,,,
"Leavenworth Public Library",67663,1,,,
"Leavenworth Public Library",67665,1,,,
"Leavenworth Public Library",67672,2,,,
"Leavenworth Public Library",67701,2,,,
"Leavenworth Public Library",67735,4,,,
"Leavenworth Public Library",67737,1,,,
"Leavenworth Public Library",67748,1,,,
"Leavenworth Public Library",67749,3,,,
"Leavenworth Public Library",67752,3,,,
"Leavenworth Public Library",67756,1,,,
"Leavenworth Public Library",67757,2,,,
"Leavenworth Public Library",67801,3,,,
"Leavenworth Public Library",67831,1,,,
"Leavenworth Public Library",67839,2,,,
"Leavenworth Public Library",67844,1,,,
"Leavenworth Public Library",67846,3,,,
"Leavenworth Public Library",67855,1,,,
"Leavenworth Public Library",67860,1,,,
"Leavenworth Public Library",67864,1,,,
"Leavenworth Public Library",67865,2,,,
"Leavenworth Public Library",67871,1,,,
"Leavenworth Public Library",67877,1,,,
"Leavenworth Public Library",67878,1,,,
"Leavenworth Public Library",67879,1,,,
"Leavenworth Public Library",67880,2,,,
"Leavenworth Public Library",67901,1,,,
"Leavenworth Public Library",67950,1,,,
"Leavenworth Public Library",67951,1,,,
"Linwood Community Library",-,1,,,
"Linwood Community Library",0,12,,,
"Linwood Community Library",66006,1,,,
"Linwood Community Library",66007,4,,,
"Linwood Community Library",66012,38,1,,
"Linwood Community Library",66018,15,,,1
"Linwood Community Library",66020,1,,,
"Linwood Community Library",66025,12,,1,
"Linwood Community Library",66030,2,,,
"Linwood Community Library",66044,40,2,1,
"Linwood Community Library",66046,5,,1,
"Linwood Community Library",66047,3,1,,
"Linwood Community Library",66049,11,,,
"Linwood Community Library",66052,459,14,5,1
"Linwood Community Library",66061,1,,,
"Linwood Community Library",66062,1,,,
"Linwood Community Library",66067,2,,,
"Linwood Community Library",66073,2,,,
"Linwood Community Library",66086,12,,,
"Linwood Community Library",66112,1,,1,
"Linwood Community Library",66212,1,,,
"Linwood Community Library",66216,1,,,
"Linwood Community Library",66220,1,,,
"Linwood Community Library",66226,1,,,
"Louisburg Library",-,1,,,
"Louisburg Library",0,522,1,8,1
"Louisburg Library",66044,1,,,
"Louisburg Library",66049,1,,,
"Louisburg Library",66053,8,,,
"Louisburg Library",66071,1,,,
"Lyndon Carnegie Library",-,3,,,
"Lyndon Carnegie Library",0,11,1,,
"Lyndon Carnegie Library",66044,2,,,
"Lyndon Carnegie Library",66047,1,,,
"Lyndon Carnegie Library",66049,1,,,
"Lyndon Carnegie Library",66053,1,,,
"Lyndon Carnegie Library",66054,1,,,
"Lyndon Carnegie Library",66067,5,,,
"Lyndon Carnegie Library",66075,1,,,
"Lyndon Carnegie Library",66076,3,,,
"Lyndon Carnegie Library",66078,1,,,
"Lyndon Carnegie Library",66103,1,,,
"Lyndon Carnegie Library",66212,1,,,
"Lyndon Carnegie Library",66215,1,,,
"Lyndon Carnegie Library",66409,1,,,
"Lyndon Carnegie Library",66413,1,,,
"Lyndon Carnegie Library",66414,13,1,2,
"Lyndon Carnegie Library",66431,1,,,
"Lyndon Carnegie Library",66436,1,,,
"Lyndon Carnegie Library",66451,604,10,4,3
"Lyndon Carnegie Library",66501,1,,,
"Lyndon Carnegie Library",66510,63,2,,1
"Lyndon Carnegie Library",66523,17,1,,
"Lyndon Carnegie Library",66524,4,,,
"Lyndon Carnegie Library",66528,18,2,,
"Lyndon Carnegie Library",66535,1,,,
"Lyndon Carnegie Library",66537,30,,,
"Lyndon Carnegie Library",66540,1,,,
"Lyndon Carnegie Library",66541,1,,,
"Lyndon Carnegie Library",66543,119,1,2,
"Lyndon Carnegie Library",66547,1,,,
"Lyndon Carnegie Library",66604,1,,,
"Lyndon Carnegie Library",66605,1,,,
"Lyndon Carnegie Library",66606,1,,,
"Lyndon Carnegie Library",66611,1,,,
"Lyndon Carnegie Library",66614,3,,,
"Lyndon Carnegie Library",66615,1,,,
"Lyndon Carnegie Library",66720,1,,,
"Lyndon Carnegie Library",66749,1,,,
"Lyndon Carnegie Library",66801,6,,,
"Lyndon Carnegie Library",66839,1,,,
"Lyndon Carnegie Library",66846,1,,,
"Lyndon Carnegie Library",66856,15,,,
"Lyndon Carnegie Library",66860,1,,,
"Lyndon Carnegie Library",66868,1,,,
"Lyndon Carnegie Library",66871,2,,,
"Lyndon Carnegie Library",66901,1,,,
"Lyndon Carnegie Library",67010,1,,,
"Lyndon Carnegie Library",67042,1,,,
"Lyndon Carnegie Library",67062,1,,,
"Lyndon Carnegie Library",67154,1,,,
"Lyndon Carnegie Library",67337,1,,,
"Lyndon Carnegie Library",67410,1,,,
"Lyndon Carnegie Library",67432,1,,,
"Lyndon Carnegie Library",67554,1,,,
"Lyndon Carnegie Library",67601,1,,,
"Lyndon Carnegie Library",67654,1,,,
"Lyndon Carnegie Library",67665,1,,,
"Lyndon Carnegie Library",67701,1,,,
"Lyndon Carnegie Library",67855,1,,,
"Lyndon Carnegie Library",67901,1,,,
"McLouth Public Library",-,1,,,
"McLouth Public Library",0,3,,,
"McLouth Public Library",64151,1,,,
"McLouth Public Library",64501,1,,,
"McLouth Public Library",66007,1,,,
"McLouth Public Library",66012,0,,,1
"McLouth Public Library",66040,1,,,
"McLouth Public Library",66043,2,,,
"McLouth Public Library",66044,4,,,
"McLouth Public Library",66048,4,,,
"McLouth Public Library",66049,1,,,1
"McLouth Public Library",66054,501,7,5,5
"McLouth Public Library",66060,2,,,
"McLouth Public Library",66066,8,,,
"McLouth Public Library",66070,3,,,
"McLouth Public Library",66086,8,1,,
"McLouth Public Library",66097,3,,,
"McLouth Public Library",66103,1,,,
"McLouth Public Library",66109,3,,,
"McLouth Public Library",66509,1,,,
"McLouth Public Library",66604,1,,,
"Meriden-Ozawkie Public Library",-,6,,,
"Meriden-Ozawkie Public Library",0,8,,,
"Meriden-Ozawkie Public Library",64133,1,,,
"Meriden-Ozawkie Public Library",66002,1,,,
"Meriden-Ozawkie Public Library",66044,2,,1,
"Meriden-Ozawkie Public Library",66047,3,,,
"Meriden-Ozawkie Public Library",66049,5,,,
"Meriden-Ozawkie Public Library",66050,2,,,
"Meriden-Ozawkie Public Library",66052,1,,,
"Meriden-Ozawkie Public Library",66054,4,1,,
"Meriden-Ozawkie Public Library",66060,2,1,,
"Meriden-Ozawkie Public Library",66064,3,,,
"Meriden-Ozawkie Public Library",66066,18,,,
"Meriden-Ozawkie Public Library",66070,342,7,,3
"Meriden-Ozawkie Public Library",66073,9,1,,
"Meriden-Ozawkie Public Library",66086,3,,,
"Meriden-Ozawkie Public Library",66088,63,4,,
"Meriden-Ozawkie Public Library",66102,1,,,
"Meriden-Ozawkie Public Library",66409,2,,,
"Meriden-Ozawkie Public Library",66413,1,,,
"Meriden-Ozawkie Public Library",66418,1,,,
"Meriden-Ozawkie Public Library",66429,19,,,
"Meriden-Ozawkie Public Library",66436,3,,,
"Meriden-Ozawkie Public Library",66440,26,,,
"Meriden-Ozawkie Public Library",66502,2,,,
"Meriden-Ozawkie Public Library",66509,3,,,
"Meriden-Ozawkie Public Library",66512,893,25,8,4
"Meriden-Ozawkie Public Library",66521,2,,,
"Meriden-Ozawkie Public Library",66523,1,,,
"Meriden-Ozawkie Public Library",66533,1,,,
"Meriden-Ozawkie Public Library",66539,3,,,
"Meriden-Ozawkie Public Library",66540,1,,,
"Meriden-Ozawkie Public Library",66542,2,,,
"Meriden-Ozawkie Public Library",66546,3,,,
"Meriden-Ozawkie Public Library",66604,8,,,
"Meriden-Ozawkie Public Library",66605,1,,,
"Meriden-Ozawkie Public Library",66606,7,,,
"Meriden-Ozawkie Public Library",66607,4,,,
"Meriden-Ozawkie Public Library",66608,12,,,
"Meriden-Ozawkie Public Library",66609,1,,,
"Meriden-Ozawkie Public Library",66610,2,,,
"Meriden-Ozawkie Public Library",66611,2,,,
"Meriden-Ozawkie Public Library",66612,1,,,
"Meriden-Ozawkie Public Library",66614,7,,,
"Meriden-Ozawkie Public Library",66615,4,,1,
"Meriden-Ozawkie Public Library",66616,4,,,
"Meriden-Ozawkie Public Library",66617,127,8,1,
"Meriden-Ozawkie Public Library",66618,25,,,
"Meriden-Ozawkie Public Library",66856,1,,,
"Northeast Kansas Library System",-,7,,,
"Northeast Kansas Library System",0,23,1,,
"Northeast Kansas Library System",64079,1,,,
"Northeast Kansas Library System",64138,1,,,
"Northeast Kansas Library System",64501,1,,,
"Northeast Kansas Library System",64503,1,,,
"Northeast Kansas Library System",64506,1,,,
"Northeast Kansas Library System",66002,4,,,
"Northeast Kansas Library System",66006,6,,,
"Northeast Kansas Library System",66007,8,,,
"Northeast Kansas Library System",66008,1,,,
"Northeast Kansas Library System",66012,11,,,
"Northeast Kansas Library System",66021,1,,,
"Northeast Kansas Library System",66023,1,,,
"Northeast Kansas Library System",66025,1,,,
"Northeast Kansas Library System",66027,10,,,
"Northeast Kansas Library System",66030,1,,,
"Northeast Kansas Library System",66033,1,,,
"Northeast Kansas Library System",66035,1,,,
"Northeast Kansas Library System",66043,1,,,
"Northeast Kansas Library System",66044,25,1,,
"Northeast Kansas Library System",66047,10,,,
"Northeast Kansas Library System",66048,34,,,
"Northeast Kansas Library System",66049,55,,,
"Northeast Kansas Library System",66052,1,,,
"Northeast Kansas Library System",66054,2,,,
"Northeast Kansas Library System",66060,1,,,
"Northeast Kansas Library System",66061,4,,,
"Northeast Kansas Library System",66064,2,,,
"Northeast Kansas Library System",66067,22,,,
"Northeast Kansas Library System",66071,5,,,
"Northeast Kansas Library System",66076,2,,,
"Northeast Kansas Library System",66079,1,,,
"Northeast Kansas Library System",66086,19,,,
"Northeast Kansas Library System",66088,1,,,
"Northeast Kansas Library System",66092,1,,,
"Northeast Kansas Library System",66095,3,,,
"Northeast Kansas Library System",66101,1,,,
"Northeast Kansas Library System",66109,3,,,1
"Northeast Kansas Library System",66111,1,,,
"Northeast Kansas Library System",66112,1,,,
"Northeast Kansas Library System",66203,1,,,
"Northeast Kansas Library System",66204,1,,,
"Northeast Kansas Library System",66212,2,,,
"Northeast Kansas Library System",66213,1,,,
"Northeast Kansas Library System",66214,1,,,
"Northeast Kansas Library System",66216,1,,,
"Northeast Kansas Library System",66223,2,,,
"Northeast Kansas Library System",66226,3,,,
"Northeast Kansas Library System",66403,1,,,
"Northeast Kansas Library System",66404,1,,,
"Northeast Kansas Library System",66407,1,,,
"Northeast Kansas Library System",66413,1,,,
"Northeast Kansas Library System",66414,1,,,
"Northeast Kansas Library System",66415,1,,,
"Northeast Kansas Library System",66436,2,,,
"Northeast Kansas Library System",66440,1,,,
"Northeast Kansas Library System",66502,1,,,
"Northeast Kansas Library System",66515,1,,,
"Northeast Kansas Library System",66524,2,,,
"Northeast Kansas Library System",66534,3,,,
"Northeast Kansas Library System",66535,1,,,
"Northeast Kansas Library System",66538,1,,,
"Northeast Kansas Library System",66539,1,,,
"Northeast Kansas Library System",66604,1,,,
"Northeast Kansas Library System",66606,2,,,
"Northeast Kansas Library System",66614,1,,,
"Northeast Kansas Library System",66617,1,,,
"Northeast Kansas Library System",66618,1,,,
"Northeast Kansas Library System",66935,1,,,
"Northeast Kansas Library System",67052,1,,,
"Northeast Kansas Library System",67530,1,,,
"Northeast Kansas Library System",68355,1,,,
"Nortonville Public Library",-,1,,,
"Nortonville Public Library",0,11,,,
"Nortonville Public Library",66002,27,,,
"Nortonville Public Library",66016,9,,,
"Nortonville Public Library",66023,7,,,1
"Nortonville Public Library",66024,2,,,
"Nortonville Public Library",66048,1,,,
"Nortonville Public Library",66049,1,,,
"Nortonville Public Library",66054,4,,,
"Nortonville Public Library",66060,397,8,2,1
"Nortonville Public Library",66066,6,,,
"Nortonville Public Library",66088,23,,,
"Nortonville Public Library",66097,15,,,
"Nortonville Public Library",66414,1,,,
"Nortonville Public Library",66424,1,,,
"Nortonville Public Library",66512,1,,,
"Nortonville Public Library",66537,2,,,
"Nortonville Public Library",66543,1,,,
"Nortonville Public Library",66611,1,,,
"Nortonville Public Library",66614,1,,,
"Osage City Library",-,1,,,
"Osage City Library",0,23,1,1,
"Osage City Library",66032,2,,,
"Osage City Library",66049,1,,,
"Osage City Library",66067,2,,,
"Osage City Library",66076,1,,,
"Osage City Library",66080,1,,,
"Osage City Library",66092,1,,,
"Osage City Library",66109,1,,,
"Osage City Library",66112,1,,,
"Osage City Library",66204,1,,,
"Osage City Library",66402,2,,,
"Osage City Library",66413,72,1,3,
"Osage City Library",66414,4,,,
"Osage City Library",66423,1,,,
"Osage City Library",66431,6,,,
"Osage City Library",66434,1,,,
"Osage City Library",66451,42,1,,1
"Osage City Library",66510,17,,,
"Osage City Library",66523,1746,34,10,14
"Osage City Library",66524,2,,,
"Osage City Library",66528,8,,,
"Osage City Library",66533,2,,,
"Osage City Library",66537,21,,,
"Osage City Library",66541,1,,,
"Osage City Library",66543,28,5,,
"Osage City Library",66546,1,,,
"Osage City Library",66604,1,,,
"Osage City Library",66606,1,,,
"Osage City Library",66609,1,,,
"Osage City Library",66610,1,,,
"Osage City Library",66611,1,,,
"Osage City Library",66612,1,,,
"Osage City Library",66614,7,,,
"Osage City Library",66617,6,,1,
"Osage City Library",66619,1,,,
"Osage City Library",66801,10,,,
"Osage City Library",66830,11,,,
"Osage City Library",66833,9,,,
"Osage City Library",66839,1,,,
"Osage City Library",66854,1,,,
"Osage City Library",66856,6,,,
"Osage City Library",66868,48,2,,1
"Osage City Library",66871,3,,,
"Osawatomie Public Library",-,3,1,,
"Osawatomie Public Library",0,57,1,,
"Osawatomie Public Library",66002,1,,,
"Osawatomie Public Library",66006,3,,,
"Osawatomie Public Library",66007,1,,,
"Osawatomie Public Library",66010,1,,,
"Osawatomie Public Library",66012,1,,,
"Osawatomie Public Library",66014,4,,,
"Osawatomie Public Library",66025,1,,,
"Osawatomie Public Library",66026,37,4,,2
"Osawatomie Public Library",66030,4,,,
"Osawatomie Public Library",66032,8,,,
"Osawatomie Public Library",66033,15,,,
"Osawatomie Public Library",66035,1,,,
"Osawatomie Public Library",66040,17,,,
"Osawatomie Public Library",66042,81,7,,
"Osawatomie Public Library",66043,1,,,
"Osawatomie Public Library",66044,1,,,
"Osawatomie Public Library",66046,1,,,
"Osawatomie Public Library",66048,4,,,
"Osawatomie Public Library",66049,2,,,
"Osawatomie Public Library",66052,1,,,
"Osawatomie Public Library",66053,13,,3,1
"Osawatomie Public Library",66054,2,,,
"Osawatomie Public Library",66056,5,,,
"Osawatomie Public Library",66061,4,,,
"Osawatomie Public Library",66062,3,,,
"Osawatomie Public Library",66064,1883,33,18,9
"Osawatomie Public Library",66067,9,1,,
"Osawatomie Public Library",66071,208,3,2,1
"Osawatomie Public Library",66072,38,1,,1
"Osawatomie Public Library",66075,1,,,
"Osawatomie Public Library",66076,1,,,
"Osawatomie Public Library",66078,4,,,
"Osawatomie Public Library",66079,7,,1,1
"Osawatomie Public Library",66080,2,,,
"Osawatomie Public Library",66083,4,1,,
"Osawatomie Public Library",66086,3,,,
"Osawatomie Public Library",66087,1,,,
"Osawatomie Public Library",66088,1,,,
"Osawatomie Public Library",66092,1,,,
"Osawatomie Public Library",66095,1,,,
"Osawatomie Public Library",66109,1,,,
"Osawatomie Public Library",66208,1,,,
"Osawatomie Public Library",66215,1,,,
"Osawatomie Public Library",66401,1,,,
"Osawatomie Public Library",66411,2,,,
"Osawatomie Public Library",66415,1,,,
"Osawatomie Public Library",66423,1,,,
"Osawatomie Public Library",66427,1,,,
"Osawatomie Public Library",66434,1,,,
"Osawatomie Public Library",66436,3,,,
"Osawatomie Public Library",66439,1,,,
"Osawatomie Public Library",66440,1,,,
"Osawatomie Public Library",66441,1,,,
"Osawatomie Public Library",66451,3,,,
"Osawatomie Public Library",66502,1,,,
"Osawatomie Public Library",66508,1,,,
"Osawatomie Public Library",66512,3,,,
"Osawatomie Public Library",66521,1,,,
"Osawatomie Public Library",66523,2,,,
"Osawatomie Public Library",66533,2,,,
"Osawatomie Public Library",66534,1,,,
"Osawatomie Public Library",66536,2,,,
"Osawatomie Public Library",66538,1,,,
"Osawatomie Public Library",66539,1,,,
"Osawatomie Public Library",66547,1,,,
"Osawatomie Public Library",66548,1,,,
"Osawatomie Public Library",66550,1,,,
"Osawatomie Public Library",66604,1,,,
"Osawatomie Public Library",66606,1,,,
"Osawatomie Public Library",66607,1,,,
"Osawatomie Public Library",66612,1,,,
"Osawatomie Public Library",66617,1,,,
"Osawatomie Public Library",66701,2,,,
"Osawatomie Public Library",66713,1,,,
"Osawatomie Public Library",66720,2,,,
"Osawatomie Public Library",66725,1,,,
"Osawatomie Public Library",66733,1,,,
"Osawatomie Public Library",66736,1,,,
"Osawatomie Public Library",66743,1,,,
"Osawatomie Public Library",66748,2,,,
"Osawatomie Public Library",66749,3,,,
"Osawatomie Public Library",66762,3,,,
"Osawatomie Public Library",66801,1,,,
"Osawatomie Public Library",66833,1,,,
"Osawatomie Public Library",66835,1,,,
"Osawatomie Public Library",66839,3,,,
"Osawatomie Public Library",66846,2,,,
"Osawatomie Public Library",66854,2,,,
"Osawatomie Public Library",66860,1,,,
"Osawatomie Public Library",66861,1,,,
"Osawatomie Public Library",66871,1,,,
"Osawatomie Public Library",66901,1,,,
"Osawatomie Public Library",66935,1,,,
"Osawatomie Public Library",66945,1,,,
"Osawatomie Public Library",66949,1,,,
"Osawatomie Public Library",66967,1,,,
"Osawatomie Public Library",66968,1,,,
